"행정구역별(시군구)","항목","단위","2016 년",
"안양시","비거주용 건물내 주택","","1283",
"안양시","주택이외의 거처","","6246",
"만안구","총인구","","244472",
"만안구","남자","","122449",
"만안구","여자","","122023",
"만안구","내국인-계","","237665",
"만안구","내국인-남자","","119091",
"만안구","내국인-여자","","118574",
"만안구","외국인-계","","6807",
"만안구","외국인-남자","","3358",
"만안구","외국인-여자","","3449",
"만안구","가구-계","","91285",
"만안구","일반가구","","88413",
"만안구","집단가구","","50",
"만안구","외국인가구","","2822",
"만안구","주택-계","","70413",
"만안구","단독주택","","7340",
"만안구","아파트","","40577",
"만안구","연립주택","","2103",
"만안구","다세대주택","","19681",
"만안구","비거주용 건물내 주택","","712",
"만안구","주택이외의 거처","","1785",
"동안구","총인구","","337577",
"동안구","남자","","166245",
"동안구","여자","","171332",
"동안구","내국인-계","","334884",
"동안구","내국인-남자","","164936",
"동안구","내국인-여자","","169948",
"동안구","외국인-계","","2693",
"동안구","외국인-남자","","1309",
"동안구","외국인-여자","","1384",
"동안구","가구-계","","118279",
"동안구","일반가구","","117323",
"동안구","집단가구","","22",
"동안구","외국인가구","","934",
"동안구","주택-계","","104942",
"동안구","단독주택","","4237",
"동안구","아파트","","84798",
"동안구","연립주택","","1926",
"동안구","다세대주택","","13410",
"동안구","비거주용 건물내 주택","","571",
"동안구","주택이외의 거처","","4461",
"부천시","총인구","","844043",
"부천시","남자","","419916",
"부천시","여자","","424127",
"부천시","내국인-계","","819205",
"부천시","내국인-남자","","407363",
"부천시","내국인-여자","","411842",
"부천시","외국인-계","","24838",
"부천시","외국인-남자","","12553",
"부천시","외국인-여자","","12285",
"부천시","가구-계","","313624",
"부천시","일반가구","","304268",
"부천시","집단가구","","145",
"부천시","외국인가구","","9211",
"부천시","주택-계","","254438",
"부천시","단독주택","","18782",
"부천시","아파트","","142647",
"부천시","연립주택","","8002",
"부천시","다세대주택","","82234",
"부천시","비거주용 건물내 주택","","2773",
"부천시","주택이외의 거처","","14963",
"광명시","총인구","","334361",
"광명시","남자","","165500",
"광명시","여자","","168861",
"광명시","내국인-계","","326540",
"광명시","내국인-남자","","161708",
"광명시","내국인-여자","","164832",
"광명시","외국인-계","","7821",
"광명시","외국인-남자","","3792",
"광명시","외국인-여자","","4029",
"광명시","가구-계","","119951",
"광명시","일반가구","","116670",
"광명시","집단가구","","25",
"광명시","외국인가구","","3256",
"광명시","주택-계","","103508",
"광명시","단독주택","","6244",
"광명시","아파트","","69509",
"광명시","연립주택","","2026",
"광명시","다세대주택","","25142",
"광명시","비거주용 건물내 주택","","587",
"광명시","주택이외의 거처","","1844",
"평택시","총인구","","472254",
"평택시","남자","","244149",
"평택시","여자","","228105",
"평택시","내국인-계","","447825",
"평택시","내국인-남자","","229345",
"평택시","내국인-여자","","218480",
"평택시","외국인-계","","24429",
"평택시","외국인-남자","","14804",
"평택시","외국인-여자","","9625",
"평택시","가구-계","","179176",
"평택시","일반가구","","170771",
"평택시","집단가구","","141",
"평택시","외국인가구","","8264",
"평택시","주택-계","","162960",
"평택시","단독주택","","31944",
"평택시","아파트","","98602",
"평택시","연립주택","","5254",
"평택시","다세대주택","","25214",
"평택시","비거주용 건물내 주택","","1946",
"평택시","주택이외의 거처","","5714",
"동두천시","총인구","","98625",
"동두천시","남자","","49238",
"동두천시","여자","","49387",
"동두천시","내국인-계","","94678",
"동두천시","내국인-남자","","47130",
"동두천시","내국인-여자","","47548",
"동두천시","외국인-계","","3947",
"동두천시","외국인-남자","","2108",
"동두천시","외국인-여자","","1839",
"동두천시","가구-계","","37903",
"동두천시","일반가구","","36740",
"동두천시","집단가구","","59",
"동두천시","외국인가구","","1104",
"동두천시","주택-계","","35755",
"동두천시","단독주택","","6595",
"동두천시","아파트","","20999",
"동두천시","연립주택","","2473",
"동두천시","다세대주택","","5301",
"동두천시","비거주용 건물내 주택","","387",
"동두천시","주택이외의 거처","","915",
"안산시","총인구","","743072",
"안산시","남자","","384147",
"안산시","여자","","358925",
"안산시","내국인-계","","675377",
"안산시","내국인-남자","","345068",
"안산시","내국인-여자","","330309",
"안산시","외국인-계","","67695",
"안산시","외국인-남자","","39079",
"안산시","외국인-여자","","28616",
"안산시","가구-계","","283154",
"안산시","일반가구","","256238",
"안산시","집단가구","","232",
"안산시","외국인가구","","26684",
"안산시","주택-계","","195684",
"안산시","단독주택","","15761",
"안산시","아파트","","96550",
"안산시","연립주택","","10876",
"안산시","다세대주택","","71116",
"안산시","비거주용 건물내 주택","","1381",
"안산시","주택이외의 거처","","9482",
"상록구","총인구","","382533",
"상록구","남자","","194561",
"상록구","여자","","187972",
"상록구","내국인-계","","368802",
"상록구","내국인-남자","","187475",
"상록구","내국인-여자","","181327",
"상록구","외국인-계","","13731",
"상록구","외국인-남자","","7086",
"상록구","외국인-여자","","6645",
"상록구","가구-계","","145992",
"상록구","일반가구","","140609",
"상록구","집단가구","","85",
"상록구","외국인가구","","5298",
"상록구","주택-계","","101357",
"상록구","단독주택","","8352",
"상록구","아파트","","40499",
"상록구","연립주택","","1242",
"상록구","다세대주택","","50513",
"상록구","비거주용 건물내 주택","","751",
"상록구","주택이외의 거처","","2187",
"단원구","총인구","","360539",
"단원구","남자","","189586",
"단원구","여자","","170953",
"단원구","내국인-계","","306575",
"단원구","내국인-남자","","157593",
"단원구","내국인-여자","","148982",
"단원구","외국인-계","","53964",
"단원구","외국인-남자","","31993",
"단원구","외국인-여자","","21971",
"단원구","가구-계","","137162",
"단원구","일반가구","","115629",
"단원구","집단가구","","147",
"단원구","외국인가구","","21386",
"단원구","주택-계","","94327",
"단원구","단독주택","","7409",
"단원구","아파트","","56051",
"단원구","연립주택","","9634",
"단원구","다세대주택","","20603",
"단원구","비거주용 건물내 주택","","630",
"단원구","주택이외의 거처","","7295",
"고양시","총인구","","999098",
"고양시","남자","","489991",
"고양시","여자","","509107",
"고양시","내국인-계","","982582",
"고양시","내국인-남자","","481396",
"고양시","내국인-여자","","501186",
"고양시","외국인-계","","16516",
"고양시","외국인-남자","","8595",
"고양시","외국인-여자","","7921",
"고양시","가구-계","","363388",
"고양시","일반가구","","357684",
"고양시","집단가구","","171",
"고양시","외국인가구","","5533",
"고양시","주택-계","","299167",
"고양시","단독주택","","21584",
"고양시","아파트","","237031",
"고양시","연립주택","","11618",
"고양시","다세대주택","","27387",
"고양시","비거주용 건물내 주택","","1547",
"고양시","주택이외의 거처","","25973",
"덕양구","총인구","","430013",
"덕양구","남자","","213002",
"덕양구","여자","","217011",
"덕양구","내국인-계","","423693",
"덕양구","내국인-남자","","209879",
"덕양구","내국인-여자","","213814",
"덕양구","외국인-계","","6320",
"덕양구","외국인-남자","","3123",
"덕양구","외국인-여자","","3197",
"덕양구","가구-계","","159328",
"덕양구","일반가구","","157296",
"덕양구","집단가구","","77",
"덕양구","외국인가구","","1955",
"덕양구","주택-계","","136451",
"덕양구","단독주택","","10278",
"덕양구","아파트","","99463",
"덕양구","연립주택","","5408",
"덕양구","다세대주택","","20465",
"덕양구","비거주용 건물내 주택","","837",
"덕양구","주택이외의 거처","","4611",
"일산동구","총인구","","281635",
"일산동구","남자","","137358",
"일산동구","여자","","144277",
"일산동구","내국인-계","","275936",
"일산동구","내국인-남자","","134162",
"일산동구","내국인-여자","","141774",
"일산동구","외국인-계","","5699",
"일산동구","외국인-남자","","3196",
"일산동구","외국인-여자","","2503",
"일산동구","가구-계","","104983",
"일산동구","일반가구","","102970",
"일산동구","집단가구","","71",
"일산동구","외국인가구","","1942",
"일산동구","주택-계","","72833",
"일산동구","단독주택","","7587",
